doc_id,arquivo,linha,turno,falante,rotulo_original,fornecedor,modelo,papel,palavras
M10,corpus/metodologia-multi-ia/M10-dg-ias.md,937,6,ia,ChatGPT 5.2 Deep Guide diz,openai,ChatGPT 5.2,deep_guide,141
M10,corpus/metodologia-multi-ia/M10-dg-ias.md,959,7,humano,Eu,,,,19
M10,corpus/metodologia-multi-ia/M10-dg-ias.md,967,8,ia,ChatGPT 5.2 Deep Guide diz,openai,ChatGPT 5.2,deep_guide,1653
M10,corpus/metodologia-multi-ia/M10-dg-ias.md,1501,9,ia,Gemini 3 Pro Deep Guide diz,google,Gemini 3 Pro,deep_guide,380
M10,corpus/metodologia-multi-ia/M10-dg-ias.md,1549,10,ia,Claude Opus 4.7 diz,anthropic,Claude Opus 4.7,,296
M10,corpus/metodologia-multi-ia/M10-dg-ias.md,1565,11,humano,Eu,,,,19
M10,corpus/metodologia-multi-ia/M10-dg-ias.md,1569,12,ia,Claude Opus 4.7 diz,anthropic,Claude Opus 4.7,,1159
M10,corpus/metodologia-multi-ia/M10-dg-ias.md,1785,13,ia,Perplexity diz,perplexity,Perplexity,,1188
M10,corpus/metodologia-multi-ia/M10-dg-ias.md,2121,14,ia,ChatGPT 5.2 Deep Guide diz,openai,ChatGPT 5.2,deep_guide,1364
M10,corpus/metodologia-multi-ia/M10-dg-ias.md,2551,15,ia,Gemini 3 Pro Deep Guide diz,google,Gemini 3 Pro,deep_guide,411
M10,corpus/metodologia-multi-ia/M10-dg-ias.md,2600,16,ia,Claude Opus 4.7 diz,anthropic,Claude Opus 4.7,,1399
M10,corpus/metodologia-multi-ia/M10-dg-ias.md,2885,17,ia,Perplexity diz,perplexity,Perplexity,,223
M10,corpus/metodologia-multi-ia/M10-dg-ias.md,2927,18,ia,ChatGPT 5.2 Deep Guide diz,openai,ChatGPT 5.2,deep_guide,300
M10,corpus/metodologia-multi-ia/M10-dg-ias.md,2981,19,ia,Gemini 3 Pro Deep Guide diz,google,Gemini 3 Pro,deep_guide,378
M10,corpus/metodologia-multi-ia/M10-dg-ias.md,3028,20,ia,Claude Opus 4.7 diz,anthropic,Claude Opus 4.7,,1453
M10,corpus/metodologia-multi-ia/M10-dg-ias.md,3353,21,ia,Perplexity diz,perplexity,Perplexity,,106
M10,corpus/metodologia-multi-ia/M10-dg-ias.md,3375,22,ia,ChatGPT 5.2 Deep Guide diz,openai,ChatGPT 5.2,deep_guide,219
M10,corpus/metodologia-multi-ia/M10-dg-ias.md,3412,23,ia,Gemini 3 Pro Deep Guide diz,google,Gemini 3 Pro,deep_guide,413
M10,corpus/metodologia-multi-ia/M10-dg-ias.md,3468,24,ia,Claude Opus 4.7 diz,anthropic,Claude Opus 4.7,,390
M10,corpus/metodologia-multi-ia/M10-dg-ias.md,3499,25,ia,Perplexity diz,perplexity,Perplexity,,1134
M10,corpus/metodologia-multi-ia/M10-dg-ias.md,3785,26,humano,Eu,,,,20
M10,corpus/metodologia-multi-ia/M10-dg-ias.md,3789,27,ia,ChatGPT 5.2 Deep Guide diz,openai,ChatGPT 5.2,deep_guide,1475
M10,corpus/metodologia-multi-ia/M10-dg-ias.md,4210,28,ia,Gemini 3 Pro Deep Guide diz,google,Gemini 3 Pro,deep_guide,402
M10,corpus/metodologia-multi-ia/M10-dg-ias.md,4270,29,ia,Claude Opus 4.7 diz,anthropic,Claude Opus 4.7,,2615
M10,corpus/metodologia-multi-ia/M10-dg-ias.md,4726,30,ia,Perplexity diz,perplexity,Perplexity,,1334
M10,corpus/metodologia-multi-ia/M10-dg-ias.md,5130,31,ia,ChatGPT 5.2 Deep Guide diz,openai,ChatGPT 5.2,deep_guide,1471
M10,corpus/metodologia-multi-ia/M10-dg-ias.md,5648,32,ia,Gemini 3 Pro Deep Guide diz,google,Gemini 3 Pro,deep_guide,474
M10,corpus/metodologia-multi-ia/M10-dg-ias.md,5707,33,ia,Claude Opus 4.7 diz,anthropic,Claude Opus 4.7,,2532
M10,corpus/metodologia-multi-ia/M10-dg-ias.md,6184,34,ia,Perplexity diz,perplexity,Perplexity,,1412
M10,corpus/metodologia-multi-ia/M10-dg-ias.md,6706,35,ia,ChatGPT 5.2 Deep Guide diz,openai,ChatGPT 5.2,deep_guide,467
M10,corpus/metodologia-multi-ia/M10-dg-ias.md,6780,36,ia,Gemini 3 Pro Deep Guide diz,google,Gemini 3 Pro,deep_guide,435
M10,corpus/metodologia-multi-ia/M10-dg-ias.md,6838,37,ia,Claude Opus 4.7 diz,anthropic,Claude Opus 4.7,,2691
M10,corpus/metodologia-multi-ia/M10-dg-ias.md,7348,38,ia,Perplexity diz,perplexity,Perplexity,,1517
M10,corpus/metodologia-multi-ia/M10-dg-ias.md,7738,39,ia,ChatGPT 5.2 Deep Guide diz,openai,ChatGPT 5.2,deep_guide,205
M10,corpus/metodologia-multi-ia/M10-dg-ias.md,7762,40,ia,Gemini 3 Pro Deep Guide diz,google,Gemini 3 Pro,deep_guide,444
M10,corpus/metodologia-multi-ia/M10-dg-ias.md,7818,41,ia,Claude Opus 4.7 diz,anthropic,Claude Opus 4.7,,326
M10,corpus/metodologia-multi-ia/M10-dg-ias.md,7834,42,ia,Perplexity diz,perplexity,Perplexity,,208
M10,corpus/metodologia-multi-ia/M10-dg-ias.md,7861,43,ia,ChatGPT 5.2 Deep Guide diz,openai,ChatGPT 5.2,deep_guide,312
M10,corpus/metodologia-multi-ia/M10-dg-ias.md,7933,44,ia,Gemini 3 Pro Deep Guide diz,google,Gemini 3 Pro,deep_guide,418
M10,corpus/metodologia-multi-ia/M10-dg-ias.md,7979,45,ia,Claude Opus 4.7 diz,anthropic,Claude Opus 4.7,,423
M10,corpus/metodologia-multi-ia/M10-dg-ias.md,8049,46,ia,Perplexity diz,perplexity,Perplexity,,2042
M10,corpus/metodologia-multi-ia/M10-dg-ias.md,8481,47,humano,Eu,,,,18
M10,corpus/metodologia-multi-ia/M10-dg-ias.md,8485,48,ia,ChatGPT 5.2 Deep Guide diz,openai,ChatGPT 5.2,deep_guide,1225
M10,corpus/metodologia-multi-ia/M10-dg-ias.md,8855,49,ia,Gemini 3 Pro Deep Guide diz,google,Gemini 3 Pro,deep_guide,409
M10,corpus/metodologia-multi-ia/M10-dg-ias.md,8906,50,ia,Claude Opus 4.7 diz,anthropic,Claude Opus 4.7,,377
M10,corpus/metodologia-multi-ia/M10-dg-ias.md,8934,51,ia,Perplexity diz,perplexity,Perplexity,,981
M10,corpus/metodologia-multi-ia/M10-dg-ias.md,9222,52,ia,ChatGPT 5.2 Deep Guide diz,openai,ChatGPT 5.2,deep_guide,1472
M10,corpus/metodologia-multi-ia/M10-dg-ias.md,9703,53,ia,Gemini 3 Pro Deep Guide diz,google,Gemini 3 Pro,deep_guide,895
M10,corpus/metodologia-multi-ia/M10-dg-ias.md,9888,54,ia,Claude Opus 4.7 diz,anthropic,Claude Opus 4.7,,511
M10,corpus/metodologia-multi-ia/M10-dg-ias.md,9918,55,ia,Perplexity diz,perplexity,Perplexity,,822
M10,corpus/metodologia-multi-ia/M10-dg-ias.md,10091,56,ia,ChatGPT 5.2 Deep Guide diz,openai,ChatGPT 5.2,deep_guide,1024
M10,corpus/metodologia-multi-ia/M10-dg-ias.md,10403,57,ia,Gemini 3 Pro Deep Guide diz,google,Gemini 3 Pro,deep_guide,784
M10,corpus/metodologia-multi-ia/M10-dg-ias.md,10533,58,ia,Claude Opus 4.7 diz,anthropic,Claude Opus 4.7,,373
M10,corpus/metodologia-multi-ia/M10-dg-ias.md,10555,59,ia,Perplexity diz,perplexity,Perplexity,,272
M10,corpus/metodologia-multi-ia/M10-dg-ias.md,10579,60,ia,ChatGPT 5.2 Deep Guide diz,openai,ChatGPT 5.2,deep_guide,306
M10,corpus/metodologia-multi-ia/M10-dg-ias.md,10621,61,ia,Gemini 3 Pro Deep Guide diz,google,Gemini 3 Pro,deep_guide,356
M10,corpus/metodologia-multi-ia/M10-dg-ias.md,10672,62,ia,Claude Opus 4.7 diz,anthropic,Claude Opus 4.7,,286
M10,corpus/metodologia-multi-ia/M10-dg-ias.md,10696,63,ia,Perplexity diz,perplexity,Perplexity,,288
M10,corpus/metodologia-multi-ia/M10-dg-ias.md,10725,64,ia,ChatGPT 5.2 Deep Guide diz,openai,ChatGPT 5.2,deep_guide,351
M10,corpus/metodologia-multi-ia/M10-dg-ias.md,10812,65,ia,Gemini 3 Pro Deep Guide diz,google,Gemini 3 Pro,deep_guide,663
M10,corpus/metodologia-multi-ia/M10-dg-ias.md,10935,66,ia,Claude Opus 4.7 diz,anthropic,Claude Opus 4.7,,314
M10,corpus/metodologia-multi-ia/M10-dg-ias.md,10965,67,ia,Perplexity diz,perplexity,Perplexity,,1410
M10,corpus/metodologia-multi-ia/M10-dg-ias.md,11413,68,humano,Eu,,,,18
M10,corpus/metodologia-multi-ia/M10-dg-ias.md,11417,69,ia,ChatGPT 5.2 Deep Guide diz,openai,ChatGPT 5.2,deep_guide,1410
M10,corpus/metodologia-multi-ia/M10-dg-ias.md,11830,70,ia,Gemini 3 Pro Deep Guide diz,google,Gemini 3 Pro,deep_guide,329
M10,corpus/metodologia-multi-ia/M10-dg-ias.md,11871,71,ia,Claude Opus 4.7 diz,anthropic,Claude Opus 4.7,,334
M10,corpus/metodologia-multi-ia/M10-dg-ias.md,11894,72,ia,Perplexity diz,perplexity,Perplexity,,1128
M10,corpus/metodologia-multi-ia/M10-dg-ias.md,12140,73,ia,ChatGPT 5.2 Deep Guide diz,openai,ChatGPT 5.2,deep_guide,1516
M10,corpus/metodologia-multi-ia/M10-dg-ias.md,12613,74,ia,Gemini 3 Pro Deep Guide diz,google,Gemini 3 Pro,deep_guide,348
M10,corpus/metodologia-multi-ia/M10-dg-ias.md,12657,75,ia,Claude Opus 4.7 diz,anthropic,Claude Opus 4.7,,409
M10,corpus/metodologia-multi-ia/M10-dg-ias.md,12684,76,ia,Perplexity diz,perplexity,Perplexity,,1468
M10,corpus/metodologia-multi-ia/M10-dg-ias.md,13119,77,ia,ChatGPT 5.2 Deep Guide diz,openai,ChatGPT 5.2,deep_guide,797
M10,corpus/metodologia-multi-ia/M10-dg-ias.md,13368,78,ia,Gemini 3 Pro Deep Guide diz,google,Gemini 3 Pro,deep_guide,462
M10,corpus/metodologia-multi-ia/M10-dg-ias.md,13424,79,ia,Claude Opus 4.7 diz,anthropic,Claude Opus 4.7,,449
M10,corpus/metodologia-multi-ia/M10-dg-ias.md,13448,80,ia,Perplexity diz,perplexity,Perplexity,,2181
M10,corpus/metodologia-multi-ia/M10-dg-ias.md,14127,81,ia,ChatGPT 5.2 Deep Guide diz,openai,ChatGPT 5.2,deep_guide,565
M10,corpus/metodologia-multi-ia/M10-dg-ias.md,14226,82,ia,Gemini 3 Pro Deep Guide diz,google,Gemini 3 Pro,deep_guide,405
M10,corpus/metodologia-multi-ia/M10-dg-ias.md,14270,83,ia,Claude Opus 4.7 diz,anthropic,Claude Opus 4.7,,357
M10,corpus/metodologia-multi-ia/M10-dg-ias.md,14305,84,ia,Perplexity diz,perplexity,Perplexity,,2532
M10,corpus/metodologia-multi-ia/M10-dg-ias.md,15071,85,ia,ChatGPT 5.2 Deep Guide diz,openai,ChatGPT 5.2,deep_guide,464
M10,corpus/metodologia-multi-ia/M10-dg-ias.md,15170,86,ia,Gemini 3 Pro Deep Guide diz,google,Gemini 3 Pro,deep_guide,407
M10,corpus/metodologia-multi-ia/M10-dg-ias.md,15216,87,ia,Claude Opus 4.7 diz,anthropic,Claude Opus 4.7,,248
M10,corpus/metodologia-multi-ia/M10-dg-ias.md,15230,88,ia,Perplexity diz,perplexity,Perplexity,,2888
M10,corpus/metodologia-multi-ia/M10-dg-ias.md,16137,89,humano,Eu,,,,18
M10,corpus/metodologia-multi-ia/M10-dg-ias.md,16141,90,ia,ChatGPT 5.6 Deep Guide diz,openai,ChatGPT 5.6,deep_guide,2321
M10,corpus/metodologia-multi-ia/M10-dg-ias.md,16775,91,ia,Claude Opus 5 Deep Guide diz,anthropic,Claude Opus 5,deep_guide,1176
M10,corpus/metodologia-multi-ia/M10-dg-ias.md,16895,92,ia,ChtGPT 5.6 Deep Guide diz,desconhecido,,deep_guide,1965
M10,corpus/metodologia-multi-ia/M10-dg-ias.md,17205,93,ia,Claude Opus 5 Deep Guide diz,anthropic,Claude Opus 5,deep_guide,2168
M10,corpus/metodologia-multi-ia/M10-dg-ias.md,17579,94,humano,Eu,,,,20
M10,corpus/metodologia-multi-ia/M10-dg-ias.md,17583,95,ia,ChatGPT 5.6 Deep Guide diz,openai,ChatGPT 5.6,deep_guide,1867
M10,corpus/metodologia-multi-ia/M10-dg-ias.md,18061,96,ia,Claude Opus 5 Deep Guide diz,anthropic,Claude Opus 5,deep_guide,1281
M10,corpus/metodologia-multi-ia/M10-dg-ias.md,18200,97,ia,ChatGPT 5.6 Deep Guide diz,openai,ChatGPT 5.6,deep_guide,1070
M10,corpus/metodologia-multi-ia/M10-dg-ias.md,18341,98,humano,Eu,,,,11
M10,corpus/metodologia-multi-ia/M10-dg-ias.md,18345,99,ia,Claude Opus 5 Deep Guide diz,anthropic,Claude Opus 5,deep_guide,4886
M10,corpus/metodologia-multi-ia/M10-dg-ias.md,19323,100,humano,Eu,,,,18
M10,corpus/metodologia-multi-ia/M10-dg-ias.md,19327,101,ia,ChatGPT 5.6 Deep Guide diz,openai,ChatGPT 5.6,deep_guide,2018
M10,corpus/metodologia-multi-ia/M10-dg-ias.md,19861,102,ia,Claude Opus 5 Deep Guide diz,anthropic,Claude Opus 5,deep_guide,1113
M10,corpus/metodologia-multi-ia/M10-dg-ias.md,19980,103,ia,ChatGPT 5.6 Deep Guide diz,openai,ChatGPT 5.6,deep_guide,3708
M10,corpus/metodologia-multi-ia/M10-dg-ias.md,21128,104,humano,Eu,,,,18
M10,corpus/metodologia-multi-ia/M10-dg-ias.md,21132,105,ia,ChatGPT 5.6 Deep Guide diz,openai,ChatGPT 5.6,deep_guide,1719
M10,corpus/metodologia-multi-ia/M10-dg-ias.md,21572,106,ia,Claude Opus 5 Deep Guide diz,anthropic,Claude Opus 5,deep_guide,1253
M10,corpus/metodologia-multi-ia/M10-dg-ias.md,21761,107,ia,ChatGPT 5.6 Deep Guide diz,openai,ChatGPT 5.6,deep_guide,3040
M10,corpus/metodologia-multi-ia/M10-dg-ias.md,22333,108,humano,Eu,,,,18
M10,corpus/metodologia-multi-ia/M10-dg-ias.md,22337,109,ia,ChatGPT 5.6 Deep Guide diz,openai,ChatGPT 5.6,deep_guide,1952
M10,corpus/metodologia-multi-ia/M10-dg-ias.md,22935,110,ia,Claude Opus 5 Deep Guide diz,anthropic,Claude Opus 5,deep_guide,1070
M10,corpus/metodologia-multi-ia/M10-dg-ias.md,23041,111,ia,ChatGPT 5.6 Deep Guide diz,openai,ChatGPT 5.6,deep_guide,840
M10,corpus/metodologia-multi-ia/M10-dg-ias.md,23106,112,ia,Claude Opus 5 Deep Guide diz,anthropic,Claude Opus 5,deep_guide,2595
M10,corpus/metodologia-multi-ia/M10-dg-ias.md,23763,113,humano,I,,,,16
M10,corpus/metodologia-multi-ia/M10-dg-ias.md,23767,114,ia,ChatGPT 5.5 Deep Guide diz,openai,ChatGPT 5.5,deep_guide,735
M10,corpus/metodologia-multi-ia/M10-dg-ias.md,23931,115,ia,Gemin 3.5 Flash Deep Guide diz,google,Gemini 3.5 Flash,deep_guide,1243
M10,corpus/metodologia-multi-ia/M10-dg-ias.md,24133,116,ia,Claude Opus 5 Deep Guide diz,anthropic,Claude Opus 5,deep_guide,1502
M11,corpus/metodologia-multi-ia/M11-dg-muli-ai-pipeline.md,18,1,humano,I,,,,16
M11,corpus/metodologia-multi-ia/M11-dg-muli-ai-pipeline.md,22,2,ia,ChatGPT 5.5 Deep Guide diz,openai,ChatGPT 5.5,deep_guide,721
M11,corpus/metodologia-multi-ia/M11-dg-muli-ai-pipeline.md,184,3,ia,Gemin 3.5 Flash Deep Guide diz,google,Gemini 3.5 Flash,deep_guide,1241
M11,corpus/metodologia-multi-ia/M11-dg-muli-ai-pipeline.md,317,4,ia,Claude Opus 4.8 Deep Guide diz,anthropic,Claude Opus 4.8,deep_guide,644
M11,corpus/metodologia-multi-ia/M11-dg-muli-ai-pipeline.md,353,5,ia,ChatGPT 5.5 Deep Guide diz,openai,ChatGPT 5.5,deep_guide,954
M12,corpus/metodologia-multi-ia/M12-gpts-gems-projetos-espacos.md,18,1,humano,Eu,,,,31
M12,corpus/metodologia-multi-ia/M12-gpts-gems-projetos-espacos.md,22,2,ia,ChatGPT 5.5 Deep Guide diz,openai,ChatGPT 5.5,deep_guide,1360
M12,corpus/metodologia-multi-ia/M12-gpts-gems-projetos-espacos.md,213,3,ia,Gemini 3.5 Flash Deep Guide diz,google,Gemini 3.5 Flash,deep_guide,3596
M12,corpus/metodologia-multi-ia/M12-gpts-gems-projetos-espacos.md,498,4,ia,Claude Fable 5 Deep Guide diz,anthropic,Claude Fable 5,deep_guide,777
M12,corpus/metodologia-multi-ia/M12-gpts-gems-projetos-espacos.md,547,5,ia,ChatGPT 5.5 Deep Guide diz,openai,ChatGPT 5.5,deep_guide,924
M12,corpus/metodologia-multi-ia/M12-gpts-gems-projetos-espacos.md,707,6,ia,Gemini 3.5 Flash Deep Guide diz,google,Gemini 3.5 Flash,deep_guide,3103
M12,corpus/metodologia-multi-ia/M12-gpts-gems-projetos-espacos.md,990,7,ia,Claude Fable 5 diz,anthropic,Claude Fable 5,,1216
M12,corpus/metodologia-multi-ia/M12-gpts-gems-projetos-espacos.md,1170,8,humano,Eu,,,,24
M12,corpus/metodologia-multi-ia/M12-gpts-gems-projetos-espacos.md,1174,9,ia,ChatGPT o3 diz,openai,ChatGPT o3,,723
M12,corpus/metodologia-multi-ia/M12-gpts-gems-projetos-espacos.md,1313,10,ia,Gemini 2.5 diz,google,Gemini 2.5,,1318
M12,corpus/metodologia-multi-ia/M12-gpts-gems-projetos-espacos.md,1431,11,ia,Claude Opus 4 diz,anthropic,Claude Opus 4,,1005
M12,corpus/metodologia-multi-ia/M12-gpts-gems-projetos-espacos.md,1662,12,ia,ChatGPT o3 diz,openai,ChatGPT o3,,680
M12,corpus/metodologia-multi-ia/M12-gpts-gems-projetos-espacos.md,1866,13,ia,Gemini 2.5 diz,google,Gemini 2.5,,1221
M12,corpus/metodologia-multi-ia/M12-gpts-gems-projetos-espacos.md,1992,14,ia,Claude Opus 4 diz,anthropic,Claude Opus 4,,1670
M12,corpus/metodologia-multi-ia/M12-gpts-gems-projetos-espacos.md,2409,15,ia,ChatGPT o3 diz,openai,ChatGPT o3,,611
M12,corpus/metodologia-multi-ia/M12-gpts-gems-projetos-espacos.md,2547,16,ia,Gemini 2.5 diz,google,Gemini 2.5,,1376
M12,corpus/metodologia-multi-ia/M12-gpts-gems-projetos-espacos.md,2703,17,ia,Claude Opus 4 diz,anthropic,Claude Opus 4,,894
M12,corpus/metodologia-multi-ia/M12-gpts-gems-projetos-espacos.md,2915,18,ia,ChatGPT o3 diz,openai,ChatGPT o3,,655
M12,corpus/metodologia-multi-ia/M12-gpts-gems-projetos-espacos.md,3094,19,ia,Gemini 2.5 diz,google,Gemini 2.5,,757
M12,corpus/metodologia-multi-ia/M12-gpts-gems-projetos-espacos.md,3148,20,ia,Claude Opus 4 diz,anthropic,Claude Opus 4,,420
M12,corpus/metodologia-multi-ia/M12-gpts-gems-projetos-espacos.md,3232,21,humano,Eu,,,,19
M12,corpus/metodologia-multi-ia/M12-gpts-gems-projetos-espacos.md,3242,22,ia,ChatGPT o3 diz,openai,ChatGPT o3,,247
M12,corpus/metodologia-multi-ia/M12-gpts-gems-projetos-espacos.md,3271,23,ia,Gemini 2.5 diz,google,Gemini 2.5,,779
M12,corpus/metodologia-multi-ia/M12-gpts-gems-projetos-espacos.md,3342,24,ia,Claude Opus 4 diz,anthropic,Claude Opus 4,,550
M12,corpus/metodologia-multi-ia/M12-gpts-gems-projetos-espacos.md,3443,25,ia,ChatGPT o3 diz,openai,ChatGPT o3,,241
M12,corpus/metodologia-multi-ia/M12-gpts-gems-projetos-espacos.md,3482,26,ia,Gemini 2.5 diz,google,Gemini 2.5,,568
M12,corpus/metodologia-multi-ia/M12-gpts-gems-projetos-espacos.md,3540,27,ia,Claude Opus 4 diz,anthropic,Claude Opus 4,,403
M12,corpus/metodologia-multi-ia/M12-gpts-gems-projetos-espacos.md,3642,28,ia,ChatGPT o3 diz,openai,ChatGPT o3,,294
M12,corpus/metodologia-multi-ia/M12-gpts-gems-projetos-espacos.md,3698,29,ia,Gemini 2.5 diz,google,Gemini 2.5,,384
M12,corpus/metodologia-multi-ia/M12-gpts-gems-projetos-espacos.md,3740,30,ia,Claude Opus 4 diz,anthropic,Claude Opus 4,,412
M12,corpus/metodologia-multi-ia/M12-gpts-gems-projetos-espacos.md,3837,31,ia,ChatGPT 5.5 Prompt Instructor diz,openai,ChatGPT 5.5,prompt_instructor,1984
M12,corpus/metodologia-multi-ia/M12-gpts-gems-projetos-espacos.md,4321,32,humano,Eu,,,,2231
M12,corpus/metodologia-multi-ia/M12-gpts-gems-projetos-espacos.md,4603,33,humano,Eu,,,,24
M12,corpus/metodologia-multi-ia/M12-gpts-gems-projetos-espacos.md,4607,34,ia,ChatGPT 5.6 GPTBuilder diz,openai,ChatGPT 5.6,gpt_builder,748
M13,corpus/metodologia-multi-ia/M13-deep-research-making-projects.md,18,1,humano,Eu,,,,22
M13,corpus/metodologia-multi-ia/M13-deep-research-making-projects.md,24,2,ia,ChatGPT 5.5 Deep Guide diz,openai,ChatGPT 5.5,deep_guide,831
M13,corpus/metodologia-multi-ia/M13-deep-research-making-projects.md,206,3,ia,Claude Opus 4.8 Deep Guide diz,anthropic,Claude Opus 4.8,deep_guide,924
M13,corpus/metodologia-multi-ia/M13-deep-research-making-projects.md,266,4,ia,ChatGPT 5.5 Deep Guide diz,openai,ChatGPT 5.5,deep_guide,905
M13,corpus/metodologia-multi-ia/M13-deep-research-making-projects.md,437,5,ia,Claude Opus 4.8 Deep Guide diz,anthropic,Claude Opus 4.8,deep_guide,1202
M14,corpus/metodologia-multi-ia/M14-dg-2.md,18,1,humano,Eu,,,,21
M14,corpus/metodologia-multi-ia/M14-dg-2.md,22,2,ia,ChatGPT 5.6 Deep Guide diz,openai,ChatGPT 5.6,deep_guide,2683
M14,corpus/metodologia-multi-ia/M14-dg-2.md,794,3,ia,Claude Opus 5 Deep Guide diz,anthropic,Claude Opus 5,deep_guide,2448
M14,corpus/metodologia-multi-ia/M14-dg-2.md,1113,4,ia,ChatGPT 5.6 Deep Guide diz,openai,ChatGPT 5.6,deep_guide,3517
M14,corpus/metodologia-multi-ia/M14-dg-2.md,2320,5,ia,Claude Opus 5 Deep Guide diz,anthropic,Claude Opus 5,deep_guide,1258
M14,corpus/metodologia-multi-ia/M14-dg-2.md,2467,6,ia,ChatGPT 5.6 diz,openai,ChatGPT 5.6,,3445
M14,corpus/metodologia-multi-ia/M14-dg-2.md,3664,7,ia,Claude Opus 5 diz,anthropic,Claude Opus 5,,3629
P01,corpus/pesquisa-academica/P01-ementas_parte-1-de-3.md,23,1,humano,Eu,,,,533
P01,corpus/pesquisa-academica/P01-ementas_parte-1-de-3.md,135,2,ia,ChatGPT o3 diz,openai,ChatGPT o3,,538
P01,corpus/pesquisa-academica/P01-ementas_parte-1-de-3.md,253,3,ia,Gemini 2.5 Pro diz,google,Gemini 2.5 Pro,,1161
P01,corpus/pesquisa-academica/P01-ementas_parte-1-de-3.md,507,4,ia,Claude Sonnet 4 diz,anthropic,Claude Sonnet 4,,1063
P01,corpus/pesquisa-academica/P01-ementas_parte-1-de-3.md,615,5,ia,ChatGPT o3 diz,openai,ChatGPT o3,,909
P01,corpus/pesquisa-academica/P01-ementas_parte-1-de-3.md,823,6,ia,Gemini 2.5 Pro diz,google,Gemini 2.5 Pro,,1055
P01,corpus/pesquisa-academica/P01-ementas_parte-1-de-3.md,1059,7,ia,Claude Sonnet 4 diz,anthropic,Claude Sonnet 4,,904
P01,corpus/pesquisa-academica/P01-ementas_parte-1-de-3.md,1155,8,ia,ChatGPT o3 diz,openai,ChatGPT o3,,42
P01,corpus/pesquisa-academica/P01-ementas_parte-1-de-3.md,1165,9,ia,Gemini 2.5 Pro diz,google,Gemini 2.5 Pro,,156
P01,corpus/pesquisa-academica/P01-ementas_parte-1-de-3.md,1180,10,ia,Claude Sonnet 4 diz,anthropic,Claude Sonnet 4,,159
P01,corpus/pesquisa-academica/P01-ementas_parte-1-de-3.md,1221,11,humano,Eu,,,,536
P01,corpus/pesquisa-academica/P01-ementas_parte-1-de-3.md,1333,12,ia,ChatGPT o3 diz,openai,ChatGPT o3,,655
P01,corpus/pesquisa-academica/P01-ementas_parte-1-de-3.md,1365,13,ia,Gemini 2.5 Pro diz,google,Gemini 2.5 Pro,,853
P01,corpus/pesquisa-academica/P01-ementas_parte-1-de-3.md,1557,14,ia,Claude Sonnet 4 diz,anthropic,Claude Sonnet 4,,1026
P01,corpus/pesquisa-academica/P01-ementas_parte-1-de-3.md,1628,15,ia,ChatGPT o3 diz,openai,ChatGPT o3,,751
P01,corpus/pesquisa-academica/P01-ementas_parte-1-de-3.md,1669,16,ia,Gemini 2.5 Pro diz,google,Gemini 2.5 Pro,,826
P01,corpus/pesquisa-academica/P01-ementas_parte-1-de-3.md,1819,17,ia,Claude Sonnet 4 diz,anthropic,Claude Sonnet 4,,134
P01,corpus/pesquisa-academica/P01-ementas_parte-1-de-3.md,1842,18,ia,ChatGPT o3 diz,openai,ChatGPT o3,,2126
P01,corpus/pesquisa-academica/P01-ementas_parte-1-de-3.md,1898,19,ia,Gemini 2.5 Pro diz,google,Gemini 2.5 Pro,,854
P01,corpus/pesquisa-academica/P01-ementas_parte-1-de-3.md,2056,20,ia,Claude Sonnet 4 diz,anthropic,Claude Sonnet 4,,1710
P01,corpus/pesquisa-academica/P01-ementas_parte-1-de-3.md,2186,21,ia,ChatGPT o3 diz,openai,ChatGPT o3,,106
P01,corpus/pesquisa-academica/P01-ementas_parte-1-de-3.md,2198,22,ia,Gemini 2.5 Pro diz,google,Gemini 2.5 Pro,,642
P01,corpus/pesquisa-academica/P01-ementas_parte-1-de-3.md,2268,23,ia,Claude Sonnet 4 diz,anthropic,Claude Sonnet 4,,906
P01,corpus/pesquisa-academica/P01-ementas_parte-1-de-3.md,2362,24,ia,ChatGPT o3 diz,openai,ChatGPT o3,,80
P01,corpus/pesquisa-academica/P01-ementas_parte-1-de-3.md,2377,25,ia,Gemini 2.5 Pro diz,google,Gemini 2.5 Pro,,426
P01,corpus/pesquisa-academica/P01-ementas_parte-1-de-3.md,2415,26,ia,Claude Sonnet 4 diz,anthropic,Claude Sonnet 4,,175
P01,corpus/pesquisa-academica/P01-ementas_parte-1-de-3.md,2445,27,humano,Eu,,,,536
P01,corpus/pesquisa-academica/P01-ementas_parte-1-de-3.md,2557,28,ia,ChatGPT o3 diz,openai,ChatGPT o3,,538
P01,corpus/pesquisa-academica/P01-ementas_parte-1-de-3.md,2579,29,ia,Gemini 2.5 Pro diz,google,Gemini 2.5 Pro,,659
P01,corpus/pesquisa-academica/P01-ementas_parte-1-de-3.md,2682,30,ia,Claude Sonnet 4 diz,anthropic,Claude Sonnet 4,,965
P01,corpus/pesquisa-academica/P01-ementas_parte-1-de-3.md,2749,31,humano,Eu,,,,536
P01,corpus/pesquisa-academica/P01-ementas_parte-1-de-3.md,2861,32,ia,ChatGPT o3 diz,openai,ChatGPT o3,,455
P01,corpus/pesquisa-academica/P01-ementas_parte-1-de-3.md,2904,33,ia,Gemini 2.5 Pro diz,google,Gemini 2.5 Pro,,569
